case_id,root_service,fault_type,service_family,budget,policy,avg_at_5,top1,top3,top5
dbservice1_memory_1627098214,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627104046,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627119644,dbservice1,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice1_memory_1627157147,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627223200,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627237577,dbservice1,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice1_memory_1627255258,dbservice1,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice1_memory_1627268672,dbservice1,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice1_memory_1627272293,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627283279,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627288593,dbservice1,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice1_memory_1627297432,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627316827,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627373850,dbservice1,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice1_memory_1627386311,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627400139,dbservice1,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice1_memory_1627432587,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627477200,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627502421,dbservice1,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice1_memory_1627682718,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627702626,dbservice1,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice1_memory_1627773523,dbservice1,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_errno111_1626750601,dbservice2,errno111,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_errno111_1626750797,dbservice2,errno111,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1625144096,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625152223,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1625193002,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1625257548,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625269953,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625363058,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625459089,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625463515,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625564139,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1625579430,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1625587157,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625634388,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625656892,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1625669580,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1625704892,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625711897,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1625720058,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625780540,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1625944726,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1625953237,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1625981739,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1625988716,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1626043439,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1626053581,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1626066255,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1626095808,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1626127184,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626130474,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1626157165,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1626243122,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1626298216,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626317541,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626325390,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1626334718,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1626367699,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626372232,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626415344,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626419131,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626430015,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626442568,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1626459595,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626497813,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626585941,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626602315,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626607598,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626647915,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1626651683,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626750100,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1626760761,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1626764016,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626790578,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626799339,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1626818990,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1626839958,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626876599,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626886884,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626890594,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626962039,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1626969117,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1627002602,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627039811,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627079656,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1627087394,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627100858,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627156737,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627184617,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627207759,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627286946,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1627303928,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1627325374,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627331922,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1627375478,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627379165,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1627394588,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1627402075,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1627425736,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627447589,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627457508,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1627493621,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1627501550,dbservice2,memory,database,0.25,full_reference,0.6,0.0,1.0,1.0
dbservice2_memory_1627519836,dbservice2,memory,database,0.25,full_reference,1.0,1.0,1.0,1.0
dbservice2_memory_1627545507,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627595898,dbservice2,memory,database,0.25,full_reference,0.0,0.0,0.0,0.0
dbservice2_memory_1627643030,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1627657911,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
dbservice2_memory_1627663155,dbservice2,memory,database,0.25,full_reference,0.8,0.0,1.0,1.0
dbservice2_memory_1627680230,dbservice2,memory,database,0.25,full_reference,0.4,0.0,0.0,1.0
dbservice2_memory_1627699210,dbservice2,memory,database,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_cpu_1627596597,logservice1,cpu,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_errno111_1626753001,logservice1,errno111,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_errno111_1626753227,logservice1,errno111,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice1_memory_1625207751,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625234459,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625285989,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1625298536,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625311435,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625360381,logservice1,memory,logging,0.25,full_reference,1.0,1.0,1.0,1.0
logservice1_memory_1625437325,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625455375,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625474243,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625493602,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625506342,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625519722,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625642174,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625673674,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625715126,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625737305,logservice1,memory,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice1_memory_1625855415,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1625874131,logservice1,memory,logging,0.25,full_reference,1.0,1.0,1.0,1.0
logservice1_memory_1625894863,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625936756,logservice1,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice1_memory_1625950367,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1625967061,logservice1,memory,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice1_memory_1626018993,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1626043063,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626069816,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1626079498,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1626086075,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626102559,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626106208,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1626125407,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626139037,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626180388,logservice1,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice1_memory_1626208343,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626218997,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626328055,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626336834,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626371259,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1626391352,logservice1,memory,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice1_memory_1626419736,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626541123,logservice1,memory,logging,0.25,full_reference,1.0,1.0,1.0,1.0
logservice1_memory_1626551793,logservice1,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice1_memory_1626571662,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626575299,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626608283,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1626632009,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626764699,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1626865404,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1626926283,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1627024158,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627144173,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627165561,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1627170037,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627228703,logservice1,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice1_memory_1627243989,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627283437,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627291476,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627299080,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627310265,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627477200,logservice1,memory,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice1_memory_1627522806,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627545894,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1627592904,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627619594,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice1_memory_1627700223,logservice1,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice1_memory_1627736494,logservice1,memory,logging,0.25,full_reference,0.2,0.0,0.0,1.0
logservice1_memory_1627762043,logservice1,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_errno111_1626753001,logservice2,errno111,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_errno111_1626753269,logservice2,errno111,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625172320,logservice2,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice2_memory_1625204004,logservice2,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice2_memory_1625221783,logservice2,memory,logging,0.25,full_reference,0.8,0.0,1.0,1.0
logservice2_memory_1625304365,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625325873,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625379370,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625396241,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625421899,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625425518,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625469878,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625483091,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625511359,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625518598,logservice2,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice2_memory_1625530676,logservice2,memory,logging,0.25,full_reference,0.4,0.0,0.0,1.0
logservice2_memory_1625537669,logservice2,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice2_memory_1625567926,logservice2,memory,logging,0.25,full_reference,0.6,0.0,1.0,1.0
logservice2_memory_1625572292,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625617463,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625630457,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625644104,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
logservice2_memory_1625732122,logservice2,memory,logging,0.25,full_reference,0.0,0.0,0.0,0.0
