case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,combined_reduction
mobservice1_qr_expired_1627083857,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,183.0,32940.0,40.0,960.0,1,5,0.7353629976580796
mobservice2_qr_expired_1627085196,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,48.0,8640.0,8.0,192.0,1,1,0.9678054328332094
mobservice2_qr_expired_1627085196,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,138.0,24840.0,24.0,576.0,1,3,0.9073531341586107
mobservice2_qr_expired_1627085196,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,312.0,56160.0,40.0,960.0,1,5,0.7917851362582564
webservice2_memory_1627085325,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,81.0,14580.0,16.0,384.0,2,1,0.9909918370295456
webservice2_memory_1627085325,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,394.0,70920.0,71.0,1704.0,3,3,0.9562811529292783
webservice2_memory_1627085325,webservice2,memory,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1780.0,320400.0,238.0,5712.0,6,5,0.8036841725059597
dbservice2_memory_1627087394,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,90.0,16200.0,16.0,384.0,2,1,0.9902847100175747
dbservice2_memory_1627087394,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,406.0,73080.0,72.0,1728.0,3,3,0.9561757469244289
dbservice2_memory_1627087394,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,2082.0,374760.0,240.0,5760.0,6,5,0.7770826010544816
webservice2_file_move_1627089000,webservice2,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,116.0,20880.0,16.0,384.0,2,1,0.9856727037516171
webservice2_file_move_1627089000,webservice2,file_move,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,535.0,96300.0,72.0,1728.0,3,3,0.9339505174644244
webservice2_file_move_1627089000,webservice2,file_move,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1454.0,261720.0,240.0,5760.0,6,5,0.8197768434670116
webservice2_memory_1627091294,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,88.0,15840.0,16.0,384.0,2,1,0.9906657553350869
webservice2_memory_1627091294,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,396.0,71280.0,72.0,1728.0,3,3,0.9579958990078913
webservice2_memory_1627091294,webservice2,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1777.0,319860.0,240.0,5760.0,6,5,0.8126592241254323
dbservice1_memory_1627098214,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,76.0,13680.0,16.0,384.0,2,1,0.9899496625590629
dbservice1_memory_1627098214,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,321.0,57780.0,72.0,1728.0,3,3,0.9574747240873659
dbservice1_memory_1627098214,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1458.0,262440.0,240.0,5760.0,6,5,0.808340408016259
webservice1_memory_1627100569,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,90.0,16200.0,16.0,384.0,2,1,0.9902280360615167
webservice1_memory_1627100569,webservice1,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,388.0,69840.0,72.0,1728.0,3,3,0.9578292381120735
webservice1_memory_1627100569,webservice1,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,2400.0,432000.0,240.0,5760.0,6,5,0.7420540922750575
webservice2_memory_1627100690,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,75.0,13500.0,16.0,384.0,2,1,0.9916315873222527
webservice2_memory_1627100690,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,534.0,96120.0,72.0,1728.0,3,3,0.9410233042572582
webservice2_memory_1627100690,webservice2,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,1903.0,342540.0,240.0,5760.0,6,5,0.7900663976044786
dbservice2_memory_1627100858,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,0.9913912520035102
dbservice2_memory_1627100858,dbservice2,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,608.0,109440.0,72.0,1728.0,3,3,0.9328126019886426
dbservice2_memory_1627100858,dbservice2,memory,database,0.5,anchored_service_random_rest,4,0,0,1,0.4,1904.0,342720.0,240.0,5760.0,6,5,0.7893866539022214
dbservice1_memory_1627104046,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,16.0,384.0,2,1,0.9900743392070485
dbservice1_memory_1627104046,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,568.0,102240.0,72.0,1728.0,3,3,0.940363436123348
dbservice1_memory_1627104046,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1789.0,322020.0,240.0,5760.0,6,5,0.811983755506608
redisservice1_memory_1627111126,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,183.0,32940.0,16.0,384.0,2,1,0.9809304721030043
redisservice1_memory_1627111126,redisservice1,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,378.0,68040.0,72.0,1728.0,3,3,0.9600755364806867
redisservice1_memory_1627111126,redisservice1,memory,cache,0.5,anchored_service_random_rest,2,0,1,1,0.8,1864.0,335520.0,240.0,5760.0,6,5,0.8047038626609442
mobservice1_qr_expired_1627112278,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,42.0,7560.0,8.0,192.0,1,1,0.9715606427470834
mobservice1_qr_expired_1627112278,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,139.0,25020.0,24.0,576.0,1,3,0.9060972925379704
mobservice1_qr_expired_1627112278,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,190.0,34200.0,40.0,960.0,1,5,0.8710103455866167
mobservice2_qr_expired_1627113655,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,39.0,7020.0,8.0,192.0,1,1,0.9700398803589232
mobservice2_qr_expired_1627113655,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,124.0,22320.0,24.0,576.0,1,3,0.9048853439680957
mobservice2_qr_expired_1627113655,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,269.0,48420.0,40.0,960.0,1,5,0.7948654037886341
webservice1_file_move_1627114200,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,120.0,21600.0,16.0,384.0,2,1,0.9850499016655649
webservice1_file_move_1627114200,webservice1,file_move,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,442.0,79560.0,72.0,1728.0,3,3,0.944720542512302
webservice1_file_move_1627114200,webservice1,file_move,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1858.0,334440.0,239.0,5736.0,6,5,0.768665181449474
redisservice2_memory_1627115108,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,0.9908241848271342
redisservice2_memory_1627115108,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,487.0,87660.0,72.0,1728.0,3,3,0.9445205785530216
redisservice2_memory_1627115108,redisservice2,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,2437.0,438660.0,239.0,5736.0,6,5,0.7241818479734259
webservice2_memory_1627119052,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,86.0,15480.0,16.0,384.0,2,1,0.9902564858490566
webservice2_memory_1627119052,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,345.0,62100.0,72.0,1728.0,3,3,0.9607974646226415
webservice2_memory_1627119052,webservice2,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1841.0,331380.0,240.0,5760.0,6,5,0.7929318985849056
mobservice2_memory_1627119333,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,16.0,384.0,2,1,0.9894048493754592
mobservice2_memory_1627119333,mobservice2,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,363.0,65340.0,72.0,1728.0,3,3,0.9589346069066863
mobservice2_memory_1627119333,mobservice2,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,2639.0,475020.0,240.0,5760.0,6,5,0.7056208670095518
dbservice1_memory_1627119644,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,90.0,16200.0,16.0,384.0,2,1,0.9901243390024296
dbservice1_memory_1627119644,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,498.0,89640.0,72.0,1728.0,3,3,0.9455909675575247
dbservice1_memory_1627119644,dbservice1,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,2548.0,458640.0,240.0,5760.0,6,5,0.7234529083893098
webservice1_memory_1627122542,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,74.0,13320.0,16.0,384.0,2,1,0.9915682220909627
webservice1_memory_1627122542,webservice1,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,399.0,71820.0,72.0,1728.0,3,3,0.9547474896633196
webservice1_memory_1627122542,webservice1,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1872.0,336960.0,240.0,5760.0,6,5,0.7891317188422918
mobservice1_qr_expired_1627135285,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,41.0,7380.0,8.0,192.0,1,1,0.9459065580797257
mobservice1_qr_expired_1627135285,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,114.0,20520.0,24.0,576.0,1,3,0.8492927561080155
mobservice1_qr_expired_1627135285,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,193.0,34740.0,40.0,960.0,1,5,0.7449635662237463
redisservice2_memory_1627140541,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,83.0,14940.0,16.0,384.0,2,1,0.9905568291059677
redisservice2_memory_1627140541,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,336.0,60480.0,72.0,1728.0,3,3,0.9616653109517119
redisservice2_memory_1627140541,redisservice2,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,2435.0,438300.0,240.0,5760.0,6,5,0.7263550987206981
logservice2_memory_1627140613,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,75.0,13500.0,16.0,384.0,2,1,0.9914385082137043
logservice2_memory_1627140613,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,374.0,67320.0,72.0,1728.0,3,3,0.9574219328104189
logservice2_memory_1627140613,logservice2,memory,logging,0.5,anchored_service_random_rest,3,0,1,1,0.6,2007.0,361260.0,240.0,5760.0,6,5,0.7736791475506881
mobservice2_qr_expired_1627141574,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,43.0,7740.0,8.0,192.0,1,1,0.9425966131133304
mobservice2_qr_expired_1627141574,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,119.0,21420.0,24.0,576.0,1,3,0.8408163265306122
mobservice2_qr_expired_1627141574,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,193.0,34740.0,40.0,960.0,1,5,0.7416413373860182
logservice1_memory_1627144173,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,70.0,12600.0,16.0,384.0,2,1,0.9919676329757618
logservice1_memory_1627144173,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,483.0,86940.0,72.0,1728.0,3,3,0.9451468022716306
logservice1_memory_1627144173,logservice1,memory,logging,0.5,anchored_service_random_rest,3,0,1,1,0.6,1680.0,302400.0,240.0,5760.0,6,5,0.8093611966890613
dbservice2_memory_1627156737,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,0.9911129412645528
dbservice2_memory_1627156737,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,537.0,96660.0,72.0,1728.0,3,3,0.9386141579006476
dbservice2_memory_1627156737,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1246.0,224280.0,240.0,5760.0,6,5,0.856474375772096
webservice1_memory_1627157039,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.9907365948544794
webservice1_memory_1627157039,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,457.0,82260.0,72.0,1728.0,3,3,0.9486255367563401
webservice1_memory_1627157039,webservice1,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,2241.0,403380.0,240.0,5760.0,6,5,0.7497339156604397
dbservice1_memory_1627157147,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,0.9913310206317327
dbservice1_memory_1627157147,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,495.0,89100.0,72.0,1728.0,3,3,0.9447215628993975
dbservice1_memory_1627157147,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1719.0,309420.0,240.0,5760.0,6,5,0.8081796603980281
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,54.0,9720.0,8.0,192.0,1,1,0.968929847658454
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,185.0,33300.0,24.0,576.0,1,3,0.8938123001692684
mobservice1_qr_expired_1627157519,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,194.0,34920.0,40.0,960.0,1,5,0.8875305623471883
mobservice1_memory_1627163076,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,92.0,16560.0,16.0,384.0,2,1,0.9900839911233461
mobservice1_memory_1627163076,mobservice1,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,532.0,95760.0,72.0,1728.0,3,3,0.9429478356133599
mobservice1_memory_1627163076,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,1308.0,235440.0,239.0,5736.0,6,5,0.8588583948987332
logservice1_memory_1627165561,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,90.0,16200.0,16.0,384.0,2,1,0.9899141756188697
logservice1_memory_1627165561,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,373.0,67140.0,72.0,1728.0,3,3,0.9581168262494162
logservice1_memory_1627165561,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1686.0,303480.0,238.0,5712.0,6,5,0.8119599486221392
logservice1_memory_1627170037,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,95.0,17100.0,16.0,384.0,2,1,0.9900182234218927
logservice1_memory_1627170037,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,407.0,73260.0,72.0,1728.0,3,3,0.9571886603729636
logservice1_memory_1627170037,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,3015.0,542700.0,240.0,5760.0,6,5,0.686879136237206
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,36.0,6480.0,8.0,192.0,1,1,0.9535311324697033
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,149.0,26820.0,24.0,576.0,1,3,0.8091934809862098
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,269.0,48420.0,40.0,960.0,1,5,0.6560802340158797
webservice1_memory_1627174739,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,84.0,15120.0,16.0,384.0,2,1,0.9907743939448035
webservice1_memory_1627174739,webservice1,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,376.0,67680.0,72.0,1728.0,3,3,0.9586989896104824
webservice1_memory_1627174739,webservice1,memory,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1307.0,235260.0,240.0,5760.0,6,5,0.8565818129886822
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,30.0,5400.0,8.0,192.0,1,1,0.9755419094105915
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,145.0,26100.0,24.0,576.0,1,3,0.8833254605573926
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,135.0,24300.0,40.0,960.0,1,5,0.8895187109641526
dbservice2_memory_1627184617,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,0.9893037045046993
dbservice2_memory_1627184617,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,315.0,56700.0,72.0,1728.0,3,3,0.956124462707145
dbservice2_memory_1627184617,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1386.0,249480.0,239.0,5736.0,6,5,0.8083497787750173
webservice1_memory_1627194266,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,78.0,14040.0,16.0,384.0,2,1,0.9914185151603853
webservice1_memory_1627194266,webservice1,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,380.0,68400.0,72.0,1728.0,3,3,0.9582777059877632
webservice1_memory_1627194266,webservice1,memory,web,0.5,anchored_service_random_rest,4,0,0,1,0.4,2098.0,377640.0,240.0,5760.0,6,5,0.7718981359187258
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,48.0,8640.0,8.0,192.0,1,1,0.9715445582833946
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,181.0,32580.0,24.0,576.0,1,3,0.8931761067079065
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,193.0,34740.0,40.0,960.0,1,5,0.884979702300406
webservice2_memory_1627196935,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,91.0,16380.0,16.0,384.0,2,1,0.9905805407592205
webservice2_memory_1627196935,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,385.0,69300.0,72.0,1728.0,3,3,0.9600903512912143
webservice2_memory_1627196935,webservice2,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,2120.0,381600.0,240.0,5760.0,6,5,0.7823477850448385
mobservice1_memory_1627200697,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,0.9916156824848068
mobservice1_memory_1627200697,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,367.0,66060.0,72.0,1728.0,3,3,0.9615559986661313
mobservice1_memory_1627200697,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,1851.0,333180.0,240.0,5760.0,6,5,0.8077799933306565
mobservice2_memory_1627204060,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,91.0,16380.0,16.0,384.0,2,1,0.9900107257776188
mobservice2_memory_1627204060,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,402.0,72360.0,72.0,1728.0,3,3,0.9558526993207007
mobservice2_memory_1627204060,mobservice2,memory,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,1288.0,231840.0,240.0,5760.0,6,5,0.8584197354308187
dbservice2_memory_1627207759,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,99.0,17820.0,16.0,384.0,2,1,0.9898319626255924
dbservice2_memory_1627207759,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,385.0,69300.0,72.0,1728.0,3,3,0.9603265568759929
dbservice2_memory_1627207759,dbservice2,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,2664.0,479520.0,240.0,5760.0,6,5,0.7289417063803262
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,49.0,8820.0,8.0,192.0,1,1,0.9698816924002406
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,119.0,21420.0,24.0,576.0,1,3,0.9264888710647684
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,402.0,72360.0,40.0,960.0,1,5,0.754962903549228
redisservice1_memory_1627213476,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,167.0,30060.0,16.0,384.0,2,1,0.9829741827674838
redisservice1_memory_1627213476,redisservice1,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,538.0,96840.0,71.0,1704.0,3,3,0.9448892348784301
redisservice1_memory_1627213476,redisservice1,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,2214.0,398520.0,238.0,5712.0,6,5,0.773933118133804
webservice2_file_move_1627215000,webservice2,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,116.0,20880.0,16.0,384.0,2,1,0.9865163067464122
webservice2_file_move_1627215000,webservice2,file_move,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,475.0,85500.0,72.0,1728.0,3,3,0.9446879422910104
webservice2_file_move_1627215000,webservice2,file_move,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,2358.0,424440.0,240.0,5760.0,6,5,0.7272063187691185
webservice2_memory_1627217059,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,96.0,17280.0,16.0,384.0,2,1,0.9900432226949587
webservice2_memory_1627217059,webservice2,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,532.0,95760.0,71.0,1704.0,3,3,0.9450618578318306
webservice2_memory_1627217059,webservice2,memory,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1290.0,232200.0,240.0,5760.0,6,5,0.865867599212657
webservice1_memory_1627218977,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,81.0,14580.0,16.0,384.0,2,1,0.9912593049500231
webservice1_memory_1627218977,webservice1,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,545.0,98100.0,72.0,1728.0,3,3,0.9416889798550461
webservice1_memory_1627218977,webservice1,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,1247.0,224460.0,239.0,5736.0,6,5,0.865539091304165
mobservice1_memory_1627219564,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,93.0,16740.0,16.0,384.0,2,1,0.9905811689383188
mobservice1_memory_1627219564,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,399.0,71820.0,72.0,1728.0,3,3,0.9595458895746015
mobservice1_memory_1627219564,mobservice1,memory,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,1941.0,349380.0,240.0,5760.0,6,5,0.8046599122141184
redisservice1_memory_1627219738,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,170.0,30600.0,16.0,384.0,2,1,0.9827085091279248
redisservice1_memory_1627219738,redisservice1,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,551.0,99180.0,72.0,1728.0,3,3,0.9436854582713867
redisservice1_memory_1627219738,redisservice1,memory,cache,0.5,anchored_service_random_rest,1,1,1,1,1.0,1839.0,331020.0,238.0,5712.0,6,5,0.8120772558631681
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,38.0,6840.0,8.0,192.0,1,1,0.9495697074010327
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,121.0,21780.0,24.0,576.0,1,3,0.8396729776247849
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,196.0,35280.0,40.0,960.0,1,5,0.7401032702237522
dbservice1_memory_1627223200,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,16.0,384.0,2,1,0.9903435344538941
dbservice1_memory_1627223200,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,415.0,74700.0,72.0,1728.0,3,3,0.9573494944083574
dbservice1_memory_1627223200,dbservice1,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1363.0,245340.0,240.0,5760.0,6,5,0.859874104332686
logservice2_memory_1627227124,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,16.0,384.0,2,1,0.9898014753205604
logservice2_memory_1627227124,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,495.0,89100.0,72.0,1728.0,3,3,0.9464683541618043
logservice2_memory_1627227124,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1348.0,242640.0,239.0,5736.0,6,5,0.8536136866747293
logservice1_memory_1627228703,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,82.0,14760.0,16.0,384.0,2,1,0.9915692431024117
logservice1_memory_1627228703,logservice1,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,382.0,68760.0,72.0,1728.0,3,3,0.9607589017302425
logservice1_memory_1627228703,logservice1,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1902.0,342360.0,240.0,5760.0,6,5,0.8061994789231077
mobservice2_memory_1627230225,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,88.0,15840.0,16.0,384.0,2,1,0.990993031591009
mobservice2_memory_1627230225,mobservice2,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,421.0,75780.0,72.0,1728.0,3,3,0.9569704075786444
mobservice2_memory_1627230225,mobservice2,memory,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,1348.0,242640.0,239.0,5736.0,6,5,0.8621107750522964
dbservice1_memory_1627237577,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,100.0,18000.0,15.0,360.0,2,1,0.9895543175487466
dbservice1_memory_1627237577,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,560.0,100800.0,71.0,1704.0,3,3,0.9416816866022175
dbservice1_memory_1627237577,dbservice1,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,1326.0,238680.0,236.0,5664.0,6,5,0.8609836692337102
mobservice1_qr_expired_1627238319,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,31.0,5580.0,8.0,192.0,1,1,0.9791846979401073
mobservice1_qr_expired_1627238319,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,137.0,24660.0,24.0,576.0,1,3,0.9089925566903236
