dataset,service,fault,instance,budget,policy,seed,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,kept_trace_count,kept_anomalous_trace_count,full_anomalous_span_count,kept_anomalous_span_count,total_reduction,post_injection_trace_reduction,post_injection_span_reduction,top5_services
RE2-TT,ts-order-service,mem,3,0.5,random,2027,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,175831,0.24760536398467436,0.499838865613922,0.5132180359955816,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2028,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,179244,0.24760536398467436,0.499838865613922,0.5037692650556046,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2029,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,176543,0.24760536398467436,0.499838865613922,0.5112468889374908,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2030,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,188229,0.24760536398467436,0.499838865613922,0.47889460730708644,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2031,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,183532,0.24760536398467436,0.499838865613922,0.4918980872675528,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-travel2-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2032,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,178457,0.24760536398467436,0.499838865613922,0.5059480469863875,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-travel2-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2033,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,181622,0.24760536398467436,0.499838865613922,0.49718585535877924,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2034,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,175984,0.24760536398467436,0.499838865613922,0.5127944608552896,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,random,2035,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,178864,0.24760536398467436,0.499838865613922,0.5048212817439115,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,0.5,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,6264,3103,4713,1552,361211,298662,0.24760536398467436,0.499838865613922,0.17316471536027422,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,abnormality_service_diversity,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,abnormality_topk,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,coverage_aware,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,early_window,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,hybrid_abnormality_latency,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,late_window,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,latency_service_diversity,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,latency_topk,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2026,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2027,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2028,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2029,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2030,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2031,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2032,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2033,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2034,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,random,2035,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,mem,3,1.0,service_aware_abnormality,-1,0.0,1.0,1.0,0.8,6264,3103,6264,3103,361211,361211,0.0,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,40723,0.45998595998596004,0.95,0.8795897126569329,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,abnormality_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,46326,0.45998595998596004,0.95,0.8630226905813685,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,coverage_aware,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,41841,0.45998595998596004,0.95,0.8762839959550801,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.05,early_window,-1,1.0,1.0,1.0,1.0,5698,2760,3076,138,338202,15361,0.4601614601614602,0.95,0.9545803986966369,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,43768,0.45998595998596004,0.95,0.8705862177042123,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,late_window,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,17538,0.45998595998596004,0.95,0.9481434172476804,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,latency_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,44956,0.45998595998596004,0.95,0.8670735241068948,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.05,latency_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,47624,0.45998595998596004,0.95,0.8591847475768919,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2026,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,19110,0.45998595998596004,0.95,0.9434953075380985,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2027,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,16394,0.45998595998596004,0.95,0.9515260110821343,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2028,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,18929,0.45998595998596004,0.95,0.9440304906535147,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2029,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,15280,0.45998595998596004,0.95,0.9548199005328176,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2030,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,17056,0.45998595998596004,0.95,0.9495686010135954,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2031,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,15759,0.45998595998596004,0.95,0.9534035872052797,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2032,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,16961,0.45998595998596004,0.95,0.9498494982288691,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2033,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,18602,0.45998595998596004,0.95,0.9449973684366149,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2034,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,17047,0.45998595998596004,0.95,0.9495952123287266,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,random,2035,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,16460,0.45998595998596004,0.95,0.951330861437839,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.05,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,5698,2760,3077,138,338202,41964,0.45998595998596004,0.95,0.8759203079816205,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,70556,0.4357669357669358,0.9,0.7913791166226102,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,abnormality_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,77144,0.4357669357669358,0.9,0.7718996339465763,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,coverage_aware,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,76296,0.4357669357669358,0.9,0.7744070111944932,"['ts-route-service', 'ts-seat-service', 'ts-travel-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,early_window,-1,0.0,1.0,1.0,0.8,5698,2760,3214,276,338202,30857,0.435942435942436,0.9,0.908761627666306,"['ts-travel2-service', 'ts-route-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,72490,0.4357669357669358,0.9,0.7856606406821959,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,late_window,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,34381,0.4357669357669358,0.9,0.8983418193860474,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.1,latency_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,73256,0.4357669357669358,0.9,0.783395722083252,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,latency_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,74760,0.4357669357669358,0.9,0.7789486756435503,"['ts-route-service', 'ts-travel-service', 'ts-seat-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2026,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,38437,0.4357669357669358,0.9,0.8863489867002561,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2027,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,31157,0.4357669357669358,0.9,0.9078745838285995,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2028,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,34278,0.4357669357669358,0.9,0.89864637110366,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2029,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,32608,0.4357669357669358,0.9,0.9035842484668926,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2030,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,35085,0.4357669357669358,0.9,0.8962602231802296,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2031,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,30412,0.4357669357669358,0.9,0.9100774093589039,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2032,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,37962,0.4357669357669358,0.9,0.8877534727766246,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2033,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,35333,0.4357669357669358,0.9,0.8955269336077256,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2034,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,30273,0.4357669357669358,0.9,0.9104884063370412,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,random,2035,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,32873,0.4357669357669358,0.9,0.9028006930769186,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.1,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,5698,2760,3215,276,338202,71721,0.4357669357669358,0.9,0.7879344297195168,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,148094,0.36310986310986315,0.75,0.5621137663289986,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,abnormality_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,154887,0.36310986310986315,0.75,0.542028137030532,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,coverage_aware,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,157846,0.36310986310986315,0.75,0.533278927977954,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,early_window,-1,1.0,1.0,1.0,1.0,5698,2760,3628,690,338202,84184,0.3632853632853633,0.75,0.7510836718883981,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,151951,0.36310986310986315,0.75,0.550709339388886,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,late_window,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,86484,0.36310986310986315,0.75,0.7442830024659819,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.25,latency_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,144615,0.36310986310986315,0.75,0.5724005180336011,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,latency_topk,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,145836,0.36310986310986315,0.75,0.5687902496141359,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2026,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,84206,0.36310986310986315,0.75,0.7510186220069662,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2027,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,79118,0.36310986310986315,0.75,0.7660628854944678,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2028,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,85070,0.36310986310986315,0.75,0.7484639357543716,"['ts-route-service', 'ts-travel2-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2029,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,83968,0.36310986310986315,0.75,0.7517223434515468,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2030,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,90227,0.36310986310986315,0.75,0.7332156521841976,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2031,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,80511,0.36310986310986315,0.75,0.7619440452747175,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2032,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,83968,0.36310986310986315,0.75,0.7517223434515468,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2033,1.0,1.0,1.0,1.0,5698,2760,3628,690,338202,89668,0.3632853632853633,0.75,0.734868510535124,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2034,1.0,1.0,1.0,1.0,5698,2760,3628,690,338202,82576,0.3632853632853633,0.75,0.7558382268585047,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,random,2035,1.0,1.0,1.0,1.0,5698,2760,3628,690,338202,81654,0.3632853632853633,0.75,0.7585644082530558,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.25,service_aware_abnormality,-1,1.0,1.0,1.0,1.0,5698,2760,3629,690,338202,148871,0.36310986310986315,0.75,0.5598163227893389,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.5,abnormality_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,281592,0.24201474201474205,0.5,0.16738517217520887,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,abnormality_topk,-1,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,287940,0.24201474201474205,0.5,0.14861532456934023,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,coverage_aware,-1,1.0,1.0,1.0,1.0,5698,2760,4318,1380,338202,243814,0.2421902421902422,0.5,0.27908764584479095,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,early_window,-1,1.0,1.0,1.0,1.0,5698,2760,4318,1380,338202,167836,0.2421902421902422,0.5,0.5037403681823289,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.5,hybrid_abnormality_latency,-1,1.0,1.0,1.0,1.0,5698,2760,4318,1380,338202,272952,0.2421902421902422,0.5,0.19293203470115494,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,late_window,-1,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,170366,0.24201474201474205,0.5,0.4962596318176711,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,latency_service_diversity,-1,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,272416,0.24201474201474205,0.5,0.19451688635785713,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,latency_topk,-1,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,275487,0.24201474201474205,0.5,0.18543651427253538,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2026,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,165082,0.24201474201474205,0.5,0.5118834306124742,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2027,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,165968,0.24201474201474205,0.5,0.5092636944784478,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2028,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,164891,0.24201474201474205,0.5,0.512448181855814,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2029,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,166123,0.24201474201474205,0.5,0.5088053884956327,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2030,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,176671,0.24201474201474205,0.5,0.47761692716187365,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2031,1.0,1.0,1.0,1.0,5698,2760,4319,1380,338202,166912,0.24201474201474205,0.5,0.5064724632024649,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
RE2-TT,ts-route-service,mem,1,0.5,random,2032,1.0,1.0,1.0,1.0,5698,2760,4318,1380,338202,164813,0.2421902421902422,0.5,0.5126788132536176,"['ts-route-service', 'ts-travel2-service', 'ts-seat-service', 'ts-travel-service', 'ts-ticketinfo-service']"
